Number,Station,x,y
-0.35,USS0013D26S,45.88,113.33
-3.8,USS0013E06S,44.41,113.4
-2.55,USS0013E16S,44.85,113.84
-3.7,USS0013E18S,44.44,113.32
-2.4,USS0013E23S,44.99,113.44
-4.95,USS0013E27S,44.02,113.47
-3.55,USS0013F03S,43.74,113.94
-2.65,USS0013F04S,43.61,113.93
-3.65,USS0013F09S,43.63,113.97
-2.45,USS0013F13S,43.73,113.83
-0.8,USS0013G01S,42.32,113.62
3.85,USS0013M02S,37.51,113.4
0.6,USS0013M04S,37.49,113.85
1.8,USS0013M06S,37.5,113.94
2.8,USS0013M07S,37.4,113.46
-0.25,USS0014A11S,48.91,114.77
-1.95,USS0014A12S,48.91,114.86
0.6,USS0014A14S,48.31,114.84
-0.15,USS0014B05S,47.18,114.33
-0.95,USS0014C04S,46.47,114.63
-0.25,USS0014C05S,46.63,114.58
0.85,USS0014C12S,46.14,114.51
1.5,USS0014C13S,46.14,114.45
0.05,USS0014D02S,45.73,114.48
-3.65,USS0014E01S,44.47,114.49
-3.6,USS0014E04S,44.84,114.27
-4.15,USS0014F02S,43.86,114.21
-5.0,USS0014F03S,43.82,114.26
-3.35,USS0014F04S,43.8,114.85
-2.95,USS0014F08S,43.6,114.67
-1.55,USS0014F11S,43.48,114.83
-4.2,USS0014F12S,43.87,114.71
-3.1,USS0014F16S,43.71,114.16
-4.15,USS0014F17S,43.88,114.67
-2.95,USS0014F19S,43.77,114.42
-0.85,USS0014G01S,42.16,114.19
-0.5,USS0014G02S,42.18,114.29
-2.35,USS0014K02S,39.32,114.62
-0.05,USS0014K05S,39.13,114.96
-1.85,USS0015A03S,48.97,115.95
-0.65,USS0015A05S,48.98,115.82
-1.65,USS0015A08S,48.57,115.45
-0.1,USS0015A12S,48.13,115.62
-0.5,USS0015B02S,47.46,115.71
-0.55,USS0015B09S,47.56,115.82
-1.2,USS0015B14S,47.07,115.96
0.25,USS0015B21S,47.53,115.78
2.3,USS0015C04S,46.57,115.74
2.3,USS0015C05S,46.49,115.8
0.75,USS0015C06S,46.48,115.63
1.35,USS0015C09S,46.56,115.29
-0.5,USS0015C10S,46.98,115.03
-1.0,USS0015C16S,46.76,115.3
-2.25,USS0015D01S,45.19,115.97
1.0,USS0015D06S,45.7,115.23
-1.9,USS0015E02S,44.63,115.79
-2.55,USS0015E04S,44.54,115.56
-0.3,USS0015E08S,44.29,115.66
-1.0,USS0015E09S,44.05,115.44
-1.9,USS0015E11S,44.3,115.23
-0.75,USS0015F01S,43.93,115.67
-2.9,USS0015F04S,43.76,115.24
-1.15,USS0015F05S,43.63,115.44
0.5,USS0015F06S,43.51,115.57
-0.9,USS0015F09S,43.27,115.35
-0.15,USS0015F14S,43.95,115.27
-1.7,USS0015G02S,42.01,115.0
-0.65,USS0015H01S,41.83,115.45
-0.8,USS0015H03S,41.74,115.47
0.2,USS0015H04S,41.76,115.69
-1.75,USS0015H09S,41.23,116.03
-0.8,USS0015H14S,41.87,115.25
-2.8,USS0015H24S,41.66,115.32
-0.1,USS0015J01S,40.89,115.2
1.4,USS0015J06S,40.65,115.38
0.35,USS0015J09S,40.38,115.53
0.6,USS0015J12S,40.28,115.53
-0.4,USS0015J15S,40.94,115.1
1.2,USS0015K03S,39.56,115.84
2.95,USS0015N09S,36.32,115.7
3.7,USS0015N10S,36.31,115.68
5.6,USS0015N11S,36.25,115.63
-1.25,USS0016A04S,48.06,116.23
-0.8,USS0016A08S,48.31,116.07
-2.05,USS0016A10S,48.37,116.64
-1.45,USS0016A12S,48.89,116.76
0.45,USS0016A14S,48.72,116.46
0.8,USS0016B14S,47.15,116.27
3.15,USS0016C01S,46.95,116.34
0.15,USS0016C02S,46.81,116.85
-1.15,USS0016C20S,46.84,116.12
-1.45,USS0016D08S,45.07,116.45
-1.7,USS0016D09S,45.04,116.13
-0.2,USS0016E05S,44.77,116.25
-2.0,USS0016E10S,44.61,116.98
-0.65,USS0016E11S,44.95,116.14
1.25,USS0016E14S,44.38,116.34
1.1,USS0016E18S,44.79,116.09
0.9,USS0016F02S,43.76,116.1
1.1,USS0016F08S,43.29,116.85
0.35,USS0016G01S,42.76,116.9
0.85,USS0016G07S,42.6,116.56
0.65,USS0016H02S,41.55,116.01
-1.4,USS0016H04S,41.53,116.01
2.5,USS0016H05S,41.78,116.03
-0.7,USS0016H07S,41.32,116.34
0.6,USS0016H08S,41.82,116.1
2.55,USS0016J01S,40.36,116.86
-1.45,USS0017A01S,48.69,117.18
0.4,USS0017B04S,47.88,117.09
0.8,USS0017B06S,47.86,117.04
0.4,USS0017C04S,46.18,117.54
0.4,USS0017C05S,46.12,117.85
4.5,USS0017C06S,46.24,117.39
-0.95,USS0017D02S,45.21,117.19
1.2,USS0017D06S,45.27,117.69
-0.75,USS0017D07S,45.08,117.55
-0.9,USS0017D08S,45.0,117.17
-1.25,USS0017D18S,45.27,117.17
-0.1,USS0017D20S,45.98,117.95
1.95,USS0017H02S,41.75,117.53
1.9,USS0017H07S,41.52,117.63
-2.15,USS0017H08S,41.67,117.57
1.55,USS0017K04S,39.29,117.11
-2.45,USS0018A21S,48.86,118.4
3.1,USS0018D04S,45.56,118.45
3.25,USS0018D06S,45.27,118.85
4.2,USS0018D08S,45.19,118.55
-0.1,USS0018D09S,45.15,118.22
-0.4,USS0018D19S,45.7,118.11
1.8,USS0018D20S,45.36,118.47
-1.85,USS0018D21S,45.07,118.15
-0.4,USS0018E03S,44.87,118.11
-0.5,USS0018E05S,44.83,118.19
0.1,USS0018E08S,44.76,118.31
-0.85,USS0018E09S,44.66,118.43
0.7,USS0018E16S,44.25,118.52
0.25,USS0018E18S,44.21,118.64
2.2,USS0018F01S,44.01,118.84
-0.35,USS0018G01S,42.75,118.69
-1.9,USS0018G02S,42.71,118.63
0.55,USS0018H01S,41.97,118.19
-3.4,USS0019A02S,48.66,119.84
-2.05,USS0019A13S,48.36,119.08
0.15,USS0019D02S,45.19,119.25
1.95,USS0019D03S,45.11,119.5
-0.25,USS0019E03S,44.45,119.93
1.9,USS0019E07S,44.26,119.02
-0.5,USS0019F01S,43.95,119.54
-0.9,USS0019K04S,39.16,119.9
-0.7,USS0019K07S,39.32,119.89
0.55,USS0019K08S,39.46,119.94
0.3,USS0019L03S,38.85,119.94
-1.75,USS0019L05S,38.61,119.92
0.35,USS0019L06S,38.51,119.63
0.5,USS0019L07S,38.31,119.6
2.75,USS0019L08S,38.3,119.55
0.5,USS0019L13S,38.07,119.23
-2.0,USS0019L17S,38.44,119.37
-0.85,USS0019L19S,38.55,119.8
-1.5,USS0019L24S,38.92,119.92
-2.0,USS0019L38S,38.28,119.61
4.7,USS0019L39S,38.67,119.82
1.15,USS0019L40S,38.67,119.61
0.4,USS0019L41S,38.72,119.89
-1.75,USS0019L42S,38.4,119.54
1.05,USS0019L43S,38.68,119.96
0.9,USS0019L44S,38.84,119.89
0.55,USS0019L45S,38.69,119.99
-7.15,USS0020A05S,48.72,120.66
0.35,USS0020A07S,48.53,120.99
-3.5,USS0020A09S,48.52,120.74
-3.0,USS0020A12S,48.44,120.92
-1.8,USS0020A23S,48.2,120.92
-0.4,USS0020A40S,48.2,120.96
-0.45,USS0020A41S,48.57,120.78
-0.55,USS0020B02S,47.35,120.68
-1.45,USS0020B07S,47.29,120.37
-0.65,USS0020B11S,47.28,120.49
-1.7,USS0020B24S,47.99,120.57
-0.1,USS0020B25S,47.23,120.29
0.85,USS0020D02S,45.99,120.81
1.5,USS0020E02S,44.43,120.33
-1.05,USS0020G02S,42.7,120.8
1.35,USS0020G06S,42.32,120.83
1.35,USS0020G09S,42.13,120.84
1.0,USS0020G12S,42.64,120.95
2.55,USS0020H02S,41.89,120.75
-0.1,USS0020H06S,41.58,120.3
-0.65,USS0020H12S,41.99,120.18
2.4,USS0020H13S,41.24,120.79
2.8,USS0020K03S,39.49,120.28
1.6,USS0020K04S,39.45,120.29
-0.85,USS0020K05S,39.43,120.31
2.05,USS0020K13S,39.3,120.18
0.65,USS0020K25S,39.14,120.22
0.05,USS0020K27S,39.17,120.15
-0.55,USS0020K30S,39.19,120.26
0.65,USS0020K31S,39.33,120.37
1.8,USS0020L02S,39.0,120.13
0.8,USS0020L06S,38.85,120.08
4.0,USS0020L10S,38.93,120.05
0.2,USS0021A01S,48.88,121.26
0.75,USS0021A07S,48.86,121.44
2.9,USS0021A09S,48.76,121.7
-0.25,USS0021A28S,48.93,121.2
1.85,USS0021A31S,48.87,121.79
3.55,USS0021A32S,48.69,121.91
1.6,USS0021A35S,48.98,121.08
1.65,USS0021A36S,48.82,121.93
-1.2,USS0021B01S,47.75,121.09
-0.25,USS0021B04S,47.54,121.09
-0.55,USS0021B10S,47.27,121.34
0.25,USS0021B13S,47.02,121.46
3.75,USS0021B17S,47.3,121.6
1.1,USS0021B20S,47.33,121.47
1.95,USS0021B21S,47.36,121.57
0.35,USS0021B31S,47.16,121.42
2.6,USS0021B42S,47.28,121.67
3.35,USS0021B48S,47.78,121.7
3.3,USS0021B50S,47.2,121.78
-0.1,USS0021B51S,47.38,121.06
-0.85,USS0021B55S,47.37,121.44
1.75,USS0021B59S,47.28,121.47
3.95,USS0021B60S,47.68,121.61
3.2,USS0021B62S,47.07,121.59
2.6,USS0021B63S,47.04,121.94
0.7,USS0021C10S,46.55,121.17
2.15,USS0021C13S,46.09,121.76
1.95,USS0021C14S,46.35,121.51
1.6,USS0021C17S,46.91,121.48
2.75,USS0021C20S,46.18,121.93
2.65,USS0021C26S,46.27,121.96
0.6,USS0021C28S,46.64,121.38
0.45,USS0021C33S,46.62,121.39
1.55,USS0021C35S,46.78,121.75
2.3,USS0021C38S,46.81,121.33
0.9,USS0021C39S,46.36,121.08
6.2,USS0021C40S,46.93,121.95
0.95,USS0021C41S,46.87,121.53
3.3,USS0021C42S,46.1,121.96
3.25,USS0021D01S,45.62,121.7
3.2,USS0021D04S,45.46,121.7
1.55,USS0021D08S,45.32,121.72
3.1,USS0021D12S,45.19,121.69
2.75,USS0021D13S,45.1,121.75
3.5,USS0021D14S,45.04,121.93
3.9,USS0021D33S,45.43,121.86
2.8,USS0021D35S,45.25,121.74
2.05,USS0021E04S,44.59,121.97
3.35,USS0021E05S,44.44,121.95
2.1,USS0021E06S,44.42,121.86
2.15,USS0021E07S,44.21,121.87
0.65,USS0021E13S,44.14,121.64
2.3,USS0021F10S,43.51,121.98
0.25,USS0021F12S,42.96,121.18
1.0,USS0021F21S,43.8,121.95
1.9,USS0021F22S,43.23,121.81
2.0,USS0021G03S,42.69,121.43
3.0,USS0021G04S,42.21,121.13
-1.4,USS0021G16S,42.41,121.68
0.3,USS0021G17S,42.79,121.98
3.95,USS0022C09S,46.15,122.15
3.2,USS0022C10S,46.19,122.25
5.3,USS0022C12S,46.26,122.18
2.95,USS0022C13S,46.16,122.18
5.9,USS0022D01S,45.9,122.22
4.95,USS0022D02S,45.55,122.0
5.9,USS0022D03S,45.45,122.03
3.15,USS0022E07S,44.39,122.17
3.85,USS0022E08S,44.52,122.09
3.4,USS0022E09S,44.61,122.23
2.0,USS0022F03S,43.59,122.06
2.35,USS0022F04S,43.61,122.12
4.7,USS0022F05S,43.66,122.21
0.7,USS0022F14S,43.45,122.14
2.1,USS0022F18S,43.19,122.14
1.85,USS0022F42S,43.67,122.57
2.15,USS0022F43S,43.9,122.03
5.45,USS0022F45S,43.23,122.43
0.4,USS0022G06S,42.87,122.17
-0.3,USS0022G12S,42.44,122.23
1.5,USS0022G13S,42.41,122.27
2.75,USS0022G14S,42.38,122.35
-0.25,USS0022G21S,42.05,122.85
0.05,USS0022G24S,42.53,122.18
0.95,USS0022G33S,42.7,122.14
2.05,USS0023B06S,47.76,123.03
3.7,USS0023B16S,47.87,123.08
-0.3,USS0023B17S,47.94,123.43
1.25,USS0023B18S,47.71,123.46
4.75,USS0023D01S,45.54,123.37
6.5,USS0023D02S,45.53,123.3
9.05,USS0023D03S,45.25,123.28
3.6,USS0023G09S,42.72,123.2
2.5,USS0023G15S,42.08,123.34
-21.9,USS0033J01S,58.19,133.83
-19.7,USS0035K02S,59.59,135.21
-32.75,USS0042M01S,61.35,142.71
-27.85,USS0042N01S,62.07,142.05
-20.4,USS0044Q07S,65.1,144.93
-2.3,USS0045L01S,60.55,145.75
-33.55,USS0045M07S,61.19,145.65
-25.35,USS0045O04S,63.94,145.4
-25.7,USS0045O10S,63.93,145.33
-22.45,USS0045P03S,64.95,145.52
-23.5,USS0045Q02S,65.08,145.87
-21.75,USS0045Q05S,65.49,145.41
-34.75,USS0045R01S,66.57,145.25
-6.0,USS0046M04S,61.08,146.3
-19.55,USS0046P01S,64.85,146.21
-19.4,USS0046Q01S,65.25,146.15
-17.35,USS0046Q02S,65.12,146.73
-20.9,USS0046Q07S,65.37,146.59
-26.95,USS0047O01S,63.31,147.65
-31.8,USS0047P03S,64.85,147.8
-5.35,USS0048L06S,60.8,148.09
-11.65,USS0048M04S,61.38,149.0
-24.9,USS0048U01S,69.42,148.69
-23.65,USS0048V01S,70.27,148.57
-10.65,USS0049L01S,60.96,149.09
-10.4,USS0049L09S,60.61,149.06
-9.65,USS0049L10S,60.39,149.69
-12.2,USS0049L13S,60.78,149.18
-6.35,USS0049L14S,60.26,149.34
-18.15,USS0049L19S,60.62,149.53
-10.8,USS0049M08S,61.07,149.48
-15.85,USS0049M22S,61.11,149.67
-22.4,USS0049T01S,68.62,149.3
-24.4,USS0049T03S,68.13,149.48
-7.35,USS0050K05S,59.78,150.76
-6.0,USS0050K06S,59.7,150.71
-7.55,USS0050K07S,59.73,150.66
-19.85,USS0050L02S,60.73,150.48
-16.15,USS0050M03S,61.39,150.03
-19.6,USS0050M05S,61.94,150.98
-12.05,USS0050N05S,62.63,150.78
-17.0,USS0050N07S,62.13,150.04
-17.3,USS0050R04S,66.75,150.67
-32.0,USS0050S01S,67.25,150.18
-8.75,USS0051K05S,59.86,151.32
-7.75,USS0051K14S,59.74,151.25
-3.15,USS0051K15S,59.35,151.85
-39.55,USS0051R01S,66.92,151.53
-17.55,USS0063P01S,64.53,163.42
-24.8,USS0063P02S,64.99,163.1
-10.3,USS0064P01S,64.56,164.29
-1.1,USW00003013,38.07,102.6881
-6.3,USW00003016,39.5264,107.7264
-3.35,USW00003017,39.8328,104.6575
3.4,USW00003024,35.695,101.395
-2.75,USW00003026,39.2447,102.2842
-3.0,USW00003027,35.0028,105.6628
-1.05,USW00003028,37.2833,102.6139
-9.4,USW00003029,35.6575,109.0614
1.7,USW00003030,36.6817,101.5053
4.25,USW00003031,31.9206,102.3867
3.95,USW00003032,30.0481,102.2131
3.95,USW00003047,31.6219,102.8072
-1.05,USW00003048,34.3558,106.8858
2.25,USW00003054,33.9558,102.7739
1.3,USW00003055,36.5992,101.595
-6.35,USW00003060,38.5439,107.6928
-3.85,USW00003061,37.2553,108.5036
-8.45,USW00003062,35.8583,106.5214
-3.2,USW00003063,37.8639,103.8225
-7.35,USW00003067,38.87,100.9628
3.15,USW00003072,32.0408,100.2494
-0.45,USW00003074,32.6136,106.7414
-6.8,USW00003076,39.1017,108.7353
-7.4,USW00003077,34.8222,109.8928
-2.55,USW00003078,38.5442,102.5025
-9.0,USW00003079,38.0989,106.1708
-0.05,USW00003080,33.715,108.7772
-7.9,USW00003081,37.5175,111.9775
0.0,USW00003082,33.6475,105.8944
-4.25,USW00003083,39.6553,102.6217
-8.4,USW00003084,37.7067,106.1444
-2.4,USW00003089,38.0386,103.6947
-9.1,USW00003090,36.6519,105.9722
12.8,USW00003102,34.0561,117.6003
-4.7,USW00003103,35.1442,111.6664
10.85,USW00003104,33.6267,116.1594
14.15,USW00003122,33.8017,118.3411
7.2,USW00003124,31.5883,110.3442
12.25,USW00003125,32.8356,114.3942
14.45,USW00003131,32.8158,117.1394
11.4,USW00003144,32.8342,115.5786
15.0,USW00003145,32.65,114.6167
11.95,USW00003154,33.3,117.35
4.75,USW00003159,34.7411,118.2117
3.9,USW00003160,36.6206,116.0278
-0.75,USW00003162,36.9261,111.4478
13.35,USW00003164,32.6261,116.4681
14.45,USW00003166,33.8719,117.9789
15.0,USW00003167,33.9228,118.3342
-6.4,USW00003170,39.6014,116.0056
13.35,USW00003171,33.9519,117.4386
13.85,USW00003177,33.1281,117.2794
14.45,USW00003178,32.5722,116.9794
11.95,USW00003179,33.9753,117.6361
12.5,USW00003184,33.6883,112.0817
11.1,USW00003192,33.6228,111.9106
-3.8,USW00003195,35.9461,112.1547
8.85,USW00003728,33.1533,-79.3636
-6.45,USW00003733,39.0131,-79.4742
2.4,USW00003739,37.2908,-75.9269
-2.75,USW00003749,39.645,-77.4681
2.3,USW00003757,38.1417,-76.4292
3.35,USW00003758,35.9706,-79.0931
-0.2,USW00003759,37.9975,-78.4656
0.85,USW00003761,39.8592,-75.7861
-1.9,USW00003802,39.2956,-80.2289
-2.25,USW00003804,39.345,-81.4392
3.3,USW00003810,35.7425,-81.3819
-1.15,USW00003811,35.5931,-88.9167
-0.3,USW00003812,35.4319,-82.5375
6.1,USW00003813,32.6847,-83.6528
-4.45,USW00003816,37.0683,-88.7719
7.8,USW00003818,30.8356,-85.1839
7.2,USW00003820,33.3644,-81.9633
9.4,USW00003822,32.13,-81.21
0.3,USW00003841,36.0028,-84.2486
-3.05,USW00003847,35.9508,-85.0814
-1.95,USW00003849,37.0872,-84.0769
11.7,USW00003853,30.4,-81.4167
8.6,USW00003855,30.35,-87.3167
1.95,USW00003856,34.6439,-86.7861
-3.3,USW00003859,37.2958,-81.2078
-1.1,USW00003860,38.365,-82.555
4.2,USW00003866,32.55,-88.5667
-9.9,USW00003868,39.4519,-87.3089
4.45,USW00003870,34.8831,-82.2203
-4.15,USW00003872,37.7836,-81.1231
5.3,USW00003878,31.8606,-86.0122
8.6,USW00003881,32.8661,-87.2383
8.9,USW00003882,30.2119,-85.6828
-13.25,USW00003887,39.8344,-88.8656
3.65,USW00003888,33.7792,-84.5214
-2.5,USW00003889,37.5908,-83.3131
-9.05,USW00003893,39.1333,-86.6167
-3.6,USW00003894,36.6239,-87.4194
4.45,USW00003901,32.3847,-94.7117
6.95,USW00003902,31.0667,-97.8333
6.7,USW00003904,30.5892,-96.3647
-9.9,USW00003919,38.8,-97.65
3.6,USW00003927,32.8978,-97.0189
-5.6,USW00003928,37.6544,-97.4425
5.85,USW00003931,31.05,-93.1833
2.2,USW00003932,35.21,-99.12
-4.15,USW00003935,37.2253,-89.5706
-12.1,USW00003936,39.1353,-96.6778
8.05,USW00003937,30.125,-93.2158
3.9,USW00003940,32.3206,-90.0778
-10.55,USW00003945,38.8169,-92.2183
-12.8,USW00003947,39.2972,-94.7306
5.3,USW00003949,31.4,-93.2833
1.65,USW00003950,34.5583,-98.4172
3.6,USW00003951,32.35,-94.65
1.1,USW00003952,34.8364,-92.2619
-1.3,USW00003953,35.8311,-90.6464
0.3,USW00003954,35.5342,-97.6469
-1.4,USW00003957,37.2839,-98.5528
-5.8,USW00003959,36.7683,-96.0261
-7.95,USW00003960,38.5714,-90.1572
3.3,USW00003962,34.29,-93.06
-7.95,USW00003963,38.5911,-92.1558
-1.65,USW00003965,36.1625,-97.0894
-8.25,USW00003966,38.6572,-90.6558
-11.3,USW00003967,38.85,-94.7392
3.7,USW00003971,32.6808,-96.8681
-6.85,USW00003974,37.7461,-97.2211
-2.15,USW00003975,36.7725,-90.3247
3.05,USW00003981,34.3622,-98.9761
2.0,USW00003991,33.2061,-97.1989
-10.75,USW00003994,38.7042,-93.1833
3.35,USW00003996,32.35,-91.0278
-13.2,USW00003997,39.0083,-95.2117
-7.95,USW00003998,37.3278,-95.5042
5.25,USW00003999,30.7406,-98.2353
2.2,USW00004109,46.1442,115.5964
0.6,USW00004110,42.7267,114.4564
-1.65,USW00004111,41.2731,111.0306
-1.35,USW00004112,44.1708,114.9272
0.3,USW00004113,45.8258,119.2611
-4.65,USW00004114,44.5228,114.215
8.0,USW00004125,44.5561,119.6458
-4.6,USW00004126,43.4622,113.5561
5.35,USW00004127,43.2044,116.7506
2.75,USW00004128,43.4711,119.6917
-6.65,USW00004130,48.7411,113.4331
-4.2,USW00004131,43.6614,110.7119
-3.55,USW00004134,40.1606,113.3508
3.05,USW00004136,47.4175,117.5264
-3.75,USW00004137,45.1581,113.0058
-2.45,USW00004138,41.6164,112.5436
0.75,USW00004139,41.8483,119.6358
-6.3,USW00004140,46.8847,110.2894
9.35,USW00004141,43.2717,124.3186
7.8,USW00004201,45.7728,122.8611
7.1,USW00004222,40.6508,122.6067
3.9,USW00004223,48.5406,121.4461
9.6,USW00004236,44.4186,123.3258
7.35,USW00004237,47.5139,123.812
-2.75,USW00004724,43.1072,-78.9453
-2.5,USW00004725,42.1997,-75.985
-4.4,USW00004726,40.3161,-78.8339
-5.0,USW00004751,41.8031,-78.6403
-1.9,USW00004780,42.5519,-71.7558
1.1,USW00004781,40.7939,-73.1017
-3.85,USW00004787,41.1783,-78.8989
0.85,USW00004789,41.5092,-74.265
-15.45,USW00004803,45.6308,-89.4653
-4.35,USW00004804,40.0781,-83.0781
-14.9,USW00004808,41.77,-88.4814
-13.5,USW00004826,44.3592,-89.8369
-8.25,USW00004836,47.2856,-68.3133
-11.55,USW00004838,42.1208,-87.9047
-4.9,USW00004839,42.7461,-86.0967
-10.0,USW00004840,43.77,-88.4864
-11.0,USW00004841,43.7694,-87.8506
-3.25,USW00004842,40.8731,-81.8867
-3.85,USW00004843,41.6264,-80.215
-11.3,USW00004845,42.595,-87.9381
-11.6,USW00004846,41.4525,-87.0058
-6.25,USW00004847,41.8678,-84.0794
-4.35,USW00004848,41.5631,-83.4764
-2.15,USW00004849,41.3461,-82.1794
-6.85,USW00004850,40.7083,-84.0267
-6.85,USW00004851,41.3375,-84.4289
-2.7,USW00004852,40.4719,-81.4236
-2.15,USW00004853,41.5175,-81.6836
-9.35,USW00004854,45.0133,-84.7014
-4.9,USW00004855,40.6161,-83.0636
-3.55,USW00004857,41.7781,-80.6958
-3.55,USW00004858,40.0228,-82.4625
-22.8,USW00004990,43.7347,-96.6222
-29.1,USW00004994,48.3056,-95.8744
15.3,USW00012812,26.9172,-81.9914
13.9,USW00012815,28.4339,-81.325
11.4,USW00012816,29.6919,-82.2756
13.05,USW00012818,28.4736,-82.4544
13.6,USW00012819,28.8208,-81.8097
10.6,USW00012832,29.7333,-85.0333
10.55,USW00012833,29.6333,-83.1053
13.05,USW00012834,29.1828,-81.0483
18.05,USW00012835,26.585,-81.8614
22.25,USW00012836,24.555,-81.7522
13.85,USW00012838,28.1011,-80.6439
20.55,USW00012839,25.7906,-80.3164
13.85,USW00012841,28.5453,-81.3331
14.15,USW00012842,27.9619,-82.5403
14.15,USW00012843,27.6531,-80.2428
18.35,USW00012844,26.6847,-80.0994
20.0,USW00012849,26.0719,-80.1536
22.8,USW00012850,24.5833,-81.6833
13.35,USW00012854,28.7797,-81.2436
15.55,USW00012871,27.4014,-82.5586
15.55,USW00012873,27.9106,-82.6875
12.2,USW00012876,28.0622,-81.7542
19.15,USW00012882,25.9069,-80.2803
9.75,USW00012884,29.3331,-89.4075
19.7,USW00012885,26.1969,-80.1708
20.3,USW00012888,25.6475,-80.4331
17.25,USW00012894,26.5361,-81.755
15.3,USW00012895,27.4981,-80.3767
22.25,USW00012896,24.7258,-81.0517
18.35,USW00012897,26.1522,-81.7753
9.45,USW00012904,26.2281,-97.6542
8.05,USW00012912,28.8614,-96.9303
8.9,USW00012916,29.9933,-90.2511
8.05,USW00012917,29.9506,-94.0206
9.15,USW00012918,29.6381,-95.2819
11.15,USW00012919,25.9156,-97.4186
7.25,USW00012921,29.5442,-98.4839
9.2,USW00012923,29.2733,-94.8592
9.15,USW00012924,27.7839,-97.5108
9.45,USW00012926,27.6833,-97.2833
9.7,USW00012928,27.5,-97.8167
9.45,USW00012930,29.9167,-90.1303
8.35,USW00012932,27.7411,-98.0247
8.05,USW00012935,28.7247,-96.2536
8.9,USW00012946,27.7,-97.4333
6.65,USW00012947,28.4567,-99.2183
10.3,USW00012957,26.1658,-97.3458
9.2,USW00012958,29.8167,-90.0167
11.95,USW00012959,26.1839,-98.2539
8.3,USW00012960,29.98,-95.36
6.4,USW00012962,29.36,-99.1742
8.05,USW00012968,29.5622,-91.5256
7.75,USW00012970,29.3389,-98.4719
7.5,USW00012971,29.7036,-98.0281
7.8,USW00012972,28.0836,-97.0464
9.7,USW00012975,29.5189,-95.2417
8.05,USW00012976,29.1097,-95.4619
6.7,USW00012977,29.6222,-95.6564
9.55,USW00012987,26.5258,-98.0633
-14.25,USW00013301,39.8667,-93.1469
-0.25,USW00013701,39.4717,-76.1697
2.8,USW00013721,38.3,-76.4167
4.15,USW00013722,35.8922,-78.7819
2.75,USW00013723,36.0969,-79.9433
2.8,USW00013724,39.3792,-74.4242
3.05,USW00013728,36.5728,-79.3361
-3.05,USW00013729,38.8853,-79.8528
0.3,USW00013733,37.3208,-79.2067
0.25,USW00013734,39.4019,-77.9844
2.8,USW00013735,39.3667,-75.0667
-0.85,USW00013736,39.6428,-79.9164
3.35,USW00013737,36.9033,-76.1922
2.8,USW00013739,39.8683,-75.2311
2.5,USW00013740,37.505,-77.3203
0.85,USW00013741,37.3169,-79.9742
2.5,USW00013743,38.8483,-77.0342
5.3,USW00013744,34.1853,-79.7239
8.05,USW00013748,34.2675,-77.8997
5.0,USW00013750,36.95,-76.2833
2.8,USW00013752,38.9833,-76.4667
8.35,USW00013754,34.9,-76.8833
3.65,USW00013762,36.695,-76.1356
3.05,USW00013764,38.6892,-75.3592
3.6,USW00013769,36.8167,-76.0333
5.25,USW00013776,34.6081,-79.0592
2.25,USW00013781,39.6728,-75.6008
10.55,USW00013782,32.78,-79.9319
6.65,USW00013786,36.2606,-76.175
-5.0,USW00013802,38.52,-89.8467
-7.4,USW00013809,38.7642,-87.6056
-4.1,USW00013810,38.2281,-85.6636
7.75,USW00013829,32.35,-85.0
6.1,USW00013833,31.2819,-89.2531
6.95,USW00013837,33.4669,-82.0386
6.95,USW00013838,30.6264,-88.0681
5.55,USW00013839,31.3214,-85.4497
-4.35,USW00013841,39.4203,-83.8217
4.15,USW00013865,32.3347,-88.7442
-0.85,USW00013866,38.3794,-81.59
3.35,USW00013867,39.2811,-81.5572
7.2,USW00013869,31.5356,-84.1944
8.6,USW00013870,31.5358,-82.5067
2.8,USW00013871,33.5872,-85.8556
-0.25,USW00013872,35.5953,-82.5567
5.0,USW00013873,33.9481,-83.3275
3.3,USW00013874,33.63,-84.4417
3.05,USW00013876,33.5656,-86.745
-0.6,USW00013877,36.4731,-82.4044
10.6,USW00013878,31.1522,-81.3908
8.9,USW00013880,32.8986,-80.0403
4.7,USW00013881,35.2236,-80.9553
1.95,USW00013882,35.0311,-85.2014
5.55,USW00013883,33.9486,-81.1186
6.4,USW00013884,30.7797,-86.5225
5.05,USW00013886,34.8461,-82.3461
10.55,USW00013889,30.4844,-81.7019
0.85,USW00013891,35.8181,-83.9858
1.4,USW00013893,35.0564,-89.9864
6.4,USW00013894,30.6794,-88.2397
5.0,USW00013895,32.2997,-86.4075
1.4,USW00013896,34.7442,-87.5997
-1.4,USW00013897,36.1189,-86.6892
7.8,USW00013899,30.4781,-87.1869
4.75,USW00013904,30.1831,-97.68
-12.7,USW00013920,38.9503,-95.6639
4.7,USW00013927,32.3367,-90.2214
-4.95,USW00013932,37.1681,-97.0369
6.4,USW00013935,31.3928,-92.2956
2.2,USW00013939,33.4825,-90.9853
5.3,USW00013942,32.5156,-92.0406
5.0,USW00013957,32.4506,-93.8411
7.25,USW00013958,30.3208,-97.7603
5.0,USW00013959,31.6189,-97.2283
3.9,USW00013960,32.8519,-96.8556
3.1,USW00013961,32.8192,-97.3614
3.6,USW00013962,32.4106,-99.6822
2.5,USW00013963,34.7272,-92.2389
